basin_ID,nse,alpha-nse,beta-nse,fhv,fms,flv,kge,beta-kge,peak-timing,peak-mape,pearson-r
08070000,7.1557e-01,8.3201e-01,8.9827e-01,-1.3209e+01,2.4148e+02,-6.3243e+02,7.5075e-01,8.9827e-01,8.2759e-01,5.0384e+01,8.4652e-01
08079600,-3.2081e-03,9.1628e-02,5.5858e-01,-8.8562e+01,-8.1803e+01,-1.8208e+11,-3.9283e-01,5.5858e-01,2.2258e+00,9.8868e+01,4.0836e-02
08082700,3.3246e-01,5.3679e-01,4.3992e-01,-5.4294e+01,-7.6432e+01,-0.0000e+00,1.6070e-01,4.3992e-01,1.3607e+03,8.8391e+01,5.8028e-01
08086212,1.6688e-01,8.2834e-01,6.3699e-01,-2.4731e+01,2.5931e+01,1.0000e+02,3.7082e-01,6.3699e-01,7.2381e+01,9.3956e+01,5.1562e-01
08086290,1.3915e-02,1.8659e-01,1.1767e-01,-8.5239e+01,-1.0000e+02,1.0000e+02,-4.7459e-01,1.1767e-01,1.7657e+03,9.8824e+01,1.4311e-01
08101000,2.3643e-01,1.0319e+00,8.0782e-01,1.8523e+00,1.6533e+02,1.0000e+02,5.8272e-01,8.0782e-01,3.2465e+02,8.8999e+01,6.3098e-01
08103900,2.1247e-01,4.8108e-01,6.6890e-01,-4.2535e+01,-7.9166e+01,-6.7388e+11,1.8663e-01,6.6890e-01,2.3793e+00,9.4628e+01,4.6833e-01
08104900,1.7931e-01,4.6792e-01,5.9843e-01,-4.5451e+01,-1.0565e-01,3.3358e+01,1.2510e-01,5.9843e-01,1.8077e+00,9.5107e+01,4.3336e-01
08109700,4.0912e-01,9.0050e-01,9.0788e-01,-1.4017e+01,1.5096e+02,-3.9616e+01,6.5026e-01,9.0788e-01,1.4545e+00,7.0814e+01,6.7761e-01
08150800,-9.0110e-03,1.4139e-02,2.5865e-02,-9.7453e+01,7.9489e+01,4.9952e+01,-6.4678e-01,2.5865e-02,2.3043e+00,9.9798e+01,1.1060e-01
08158700,2.6585e-01,5.7739e-01,5.6673e-01,-3.5274e+01,-5.9640e+00,5.8526e+01,2.3534e-01,5.6673e-01,1.9167e+00,9.2937e+01,5.3268e-01
08158810,2.1830e-01,6.8272e-01,5.5738e-01,-2.5938e+01,1.9568e+01,-1.6774e+00,2.6588e-01,5.5738e-01,1.9524e+00,8.9618e+01,5.0771e-01
08164000,6.9619e-01,7.9365e-01,1.4201e+00,-1.8445e+01,5.0769e+01,6.9283e+01,5.0508e-01,1.4201e+00,6.6667e-01,5.0402e+01,8.3903e-01
08164300,6.0725e-01,1.1316e+00,1.7303e+00,1.7723e+01,2.3373e+02,4.1682e+01,2.4082e-01,1.7303e+00,8.5714e-01,5.1517e+01,8.3952e-01
08164600,6.4453e-01,8.6263e-01,1.3580e+00,-3.1886e+00,6.8775e+01,3.2928e+01,5.7050e-01,1.3580e+00,4.8000e-01,5.4569e+01,8.0649e-01
08165300,-4.8671e-03,6.8438e-02,3.9149e-01,-8.3636e+01,6.1959e+01,-5.8989e+01,-4.5589e-01,3.9149e-01,2.4375e+00,9.9048e+01,6.1099e-02
08171300,2.2763e-01,5.8046e-01,7.0834e-01,-2.4812e+01,3.1439e+01,5.5964e+01,2.7866e-01,7.0834e-01,1.9130e+00,9.0315e+01,4.9083e-01
08175000,4.3312e-01,7.4769e-01,1.1714e+00,-2.2387e+00,2.0589e+02,-2.2234e+01,5.4601e-01,1.1714e+00,7.2222e-01,6.9582e+01,6.6376e-01
08176900,1.2373e-01,8.6865e-01,6.2746e-01,-1.9008e+01,1.2312e+02,1.0000e+02,3.6816e-01,6.2746e-01,6.9808e+02,9.6406e+01,5.0687e-01
08189500,1.6413e-01,7.2351e-01,1.0289e+00,-2.4130e+01,1.0625e+02,6.7730e+01,4.0611e-01,1.0289e+00,7.0833e-01,7.9587e+01,4.7520e-01
08190000,5.8567e-02,3.2389e-01,6.0425e-01,-4.8185e+01,8.3555e+01,-4.2924e+01,-7.3866e-02,6.0425e-01,1.8235e+00,9.5206e+01,2.6553e-01
08190500,-1.9308e-03,9.6296e-03,7.8226e-02,-9.7971e+01,-1.5796e+01,2.4230e+01,-6.4421e-01,7.8226e-02,2.5000e+00,9.9904e+01,6.5687e-02
08194200,3.1968e-02,3.1328e-01,4.3925e-01,-6.4569e+01,-4.8693e+01,-5.1083e+11,-1.8492e-01,4.3925e-01,9.6296e-01,9.7718e+01,2.1387e-01
08195000,1.0963e-01,3.7134e-01,6.9576e-01,-4.4155e+01,6.3398e+01,3.9938e+01,4.1244e-02,6.9576e-01,2.1111e+00,9.5025e+01,3.4316e-01
08196000,6.5709e-02,3.8579e-01,7.1306e-01,-4.6363e+01,2.2998e+01,7.5585e+01,1.3202e-02,7.1306e-01,1.9565e+00,9.5797e+01,2.8293e-01
08198500,2.0574e-01,4.2132e-01,6.9532e-01,-5.1079e+01,7.5544e+01,6.5950e+01,1.4985e-01,6.9532e-01,1.9286e+00,9.6867e+01,4.5682e-01
08200000,2.3197e-01,7.1920e-01,2.8482e-01,-3.6509e+01,-1.0000e+02,1.0000e+02,1.0184e-01,2.8482e-01,1.6071e+03,9.2815e+01,5.3486e-01
08202700,5.6099e-05,1.5443e-02,7.6678e-02,-9.5777e+01,2.7996e+08,-3.8916e+11,-6.4720e-01,7.6678e-02,2.6364e+00,9.9816e+01,5.5872e-02
08267500,4.5855e-01,6.4942e-01,8.0276e-01,-3.3349e+01,-2.3304e-01,-9.1541e+01,4.9695e-01,8.0276e-01,1.7778e+00,5.6641e+01,6.9792e-01
08269000,3.9481e-01,6.8556e-01,9.0924e-01,-3.4950e+01,3.6801e+01,-3.7578e+02,5.0824e-01,9.0924e-01,1.5625e+00,5.7574e+01,6.3297e-01
08271000,4.0483e-01,6.2455e-01,8.6347e-01,-3.4841e+01,-1.1381e+01,4.7354e+01,4.6688e-01,8.6347e-01,2.0952e+00,6.1986e+01,6.4698e-01
08324000,-3.2264e-01,4.9963e-01,4.9262e-01,-4.7790e+01,3.1299e+01,3.8431e+01,-1.9562e-01,4.9262e-01,2.6296e+00,9.8134e+01,3.9950e-02
08377900,3.3531e-01,7.7966e-01,1.1279e+00,-2.3819e+01,-2.2278e+01,-2.7496e+02,5.3338e-01,1.1279e+00,1.7083e+00,6.0160e+01,6.0906e-01
08378500,1.7081e-01,8.5605e-01,1.1248e+00,-1.6474e+01,-3.2195e+00,-4.3859e+02,4.9522e-01,1.1248e+00,1.8000e+00,6.8861e+01,5.3255e-01
08380500,2.6227e-01,5.9980e-01,5.1122e-01,-4.0674e+01,2.9108e+02,-3.5814e+01,2.3895e-01,5.1122e-01,2.6231e+01,8.4282e+01,5.7559e-01
09034900,7.6975e-01,9.2495e-01,1.0673e+00,6.6665e-01,-4.0498e+01,1.6589e+01,8.4275e-01,1.0673e+00,1.8000e+00,3.1158e+01,8.7930e-01
09035800,6.4837e-01,9.1599e-01,1.4065e+00,-3.4632e+00,-2.2409e+01,-6.6252e+02,5.5615e-01,1.4065e+00,2.1500e+00,3.3644e+01,8.4288e-01
09035900,7.4255e-01,8.8213e-01,1.2160e+00,-1.7424e+00,-2.3619e+01,-2.6968e+02,7.2319e-01,1.2160e+00,2.5000e+00,3.6703e+01,8.7314e-01
09047700,6.2050e-01,9.0299e-01,1.4077e+00,-9.6749e+00,-1.0173e+01,-4.0815e+02,5.5038e-01,1.4077e+00,2.0000e+00,3.2034e+01,8.3711e-01
09065500,7.9535e-01,9.4304e-01,1.1076e+00,-2.0054e+00,-4.3131e+01,-4.8054e+02,8.3945e-01,1.1076e+00,2.1000e+00,2.9611e+01,8.9531e-01
09066000,8.3414e-01,8.8984e-01,9.9302e-01,-4.7375e+00,-1.5259e+01,1.1802e+01,8.5984e-01,9.9302e-01,2.2500e+00,3.5505e+01,9.1363e-01
09066200,7.1335e-01,8.8924e-01,9.5406e-01,-1.4490e+01,-2.4440e+01,5.5487e+01,8.0488e-01,9.5406e-01,1.9000e+00,3.2806e+01,8.4607e-01
09066300,6.6897e-01,8.9169e-01,1.4864e+00,1.5037e+00,-5.3429e+01,-2.8152e+01,4.8090e-01,1.4864e+00,2.5500e+00,4.3257e+01,8.5459e-01
09081600,6.8898e-01,8.8409e-01,1.0016e+00,9.2107e-01,-3.2971e+01,8.5743e+00,7.9564e-01,1.0016e+00,2.3000e+00,3.1736e+01,8.3170e-01
09210500,6.3742e-01,7.9595e-01,1.0392e+00,-1.7309e+01,-4.9951e+00,2.4133e+01,7.1082e-01,1.0392e+00,2.4444e+00,5.5282e+01,7.9889e-01
09223000,7.4677e-01,8.3012e-01,1.2637e+00,-1.4404e+01,-3.5475e+01,5.9859e+01,6.6252e-01,1.2637e+00,2.5500e+00,4.1736e+01,8.7548e-01
09306242,3.6215e-01,5.5521e-01,4.4519e-01,-4.1893e+01,2.5880e+02,-1.1428e+02,2.0581e-01,4.4519e-01,2.2000e+00,7.6326e+01,6.4633e-01
09312600,6.0944e-01,8.3942e-01,1.5751e+00,-1.8034e+01,-3.0269e+01,2.0790e+01,3.7605e-01,1.5751e+00,2.5000e+00,4.6611e+01,8.1880e-01
09352900,5.8258e-01,7.0343e-01,9.7929e-01,-1.1862e+01,-4.3917e+01,5.0157e+01,6.2166e-01,9.7929e-01,2.2593e+00,5.0384e+01,7.6600e-01
09378630,3.2017e-01,5.5915e-01,6.5723e-01,-4.4843e+01,-3.6826e+01,1.0433e+01,3.0011e-01,6.5723e-01,2.3889e+00,6.7958e+01,5.7809e-01
09386900,3.7548e-01,6.0296e-01,6.7499e-01,-3.5798e+01,2.9989e+01,1.8028e+01,3.5960e-01,6.7499e-01,1.8519e+00,9.1299e+01,6.1680e-01
09404450,1.9653e-01,7.8965e-01,6.0281e-01,-2.9048e+01,7.3848e+01,-6.8767e+01,4.1617e-01,6.0281e-01,1.9259e+00,7.0372e+01,6.2738e-01
09430500,6.0881e-05,3.0846e-01,6.3511e-01,-7.1172e+01,1.0398e+02,-1.6891e+02,-1.2754e-01,6.3511e-01,1.9167e+00,8.7502e+01,1.8762e-01
09430600,2.3093e-01,6.4582e-01,7.2563e-01,-2.7068e+01,8.8712e+01,1.4633e+01,3.3546e-01,7.2563e-01,1.8125e+00,8.3119e+01,5.0920e-01
09480000,-5.1176e-03,4.3680e-02,1.7174e-01,-9.2999e+01,6.9539e+01,7.8236e+01,-5.7677e-01,1.7174e-01,2.4444e+00,9.9262e+01,5.8911e-02
09492400,4.4130e-01,7.0973e-01,8.1156e-01,-2.4893e+01,-1.7372e+00,-1.5108e+02,5.2882e-01,8.1156e-01,1.9032e+00,6.5466e+01,6.8024e-01
09494000,2.6596e-02,6.6390e-01,5.5598e-01,-2.4907e+01,4.0643e+01,-4.0953e+01,1.9457e-01,5.5598e-01,2.3462e+00,8.4793e+01,4.1810e-01
09497980,9.1370e-03,6.4364e-01,8.1706e-01,-2.7055e+01,5.5076e+01,-9.5585e+01,2.2026e-01,8.1706e-01,1.9000e+00,9.5892e+01,3.3102e-01
09505350,3.4525e-01,1.0049e+00,9.3866e-01,1.0763e+01,-4.8281e+00,-0.0000e+00,6.6854e-01,9.3866e-01,1.6475e+02,8.3892e+01,6.7431e-01
09505800,-1.0148e-01,6.2496e-01,1.5019e-01,-6.1379e+01,-1.0000e+02,1.0000e+02,-1.8546e-01,1.5019e-01,2.5233e+03,1.0000e+02,2.6347e-01
09508300,3.6969e-01,1.0094e+00,1.0022e+00,2.5226e+01,2.7853e+02,1.0000e+02,6.8769e-01,1.0022e+00,2.9892e+02,8.8438e+01,6.8784e-01
09510200,2.6099e-01,9.7067e-01,7.6730e-01,2.0479e+00,3.2077e+01,4.4702e+01,5.5389e-01,7.6730e-01,2.1579e+00,9.3878e+01,6.2052e-01
09512280,1.6016e-02,1.4390e-01,3.2604e-01,-7.5249e+01,-8.0466e+01,-2.7038e+11,-3.8401e-01,3.2604e-01,2.5909e+00,9.9354e+01,1.4657e-01
09513780,2.8775e-01,8.4583e-01,1.0637e+00,8.7459e+00,-2.3894e+01,-0.0000e+00,5.6017e-01,1.0637e+00,3.8158e+02,9.0372e+01,5.9304e-01
10172700,3.1238e-01,7.0965e-01,6.3775e-01,-4.0245e+01,4.0471e+01,-3.9655e+01,4.3467e-01,6.3775e-01,2.9000e+00,7.3184e+01,6.7740e-01
10172800,6.8353e-01,7.7574e-01,9.3012e-01,-1.9025e+01,-2.0697e+01,2.4593e+00,7.1047e-01,9.3012e-01,1.9000e+00,3.3412e+01,8.3072e-01
10205030,5.9061e-02,2.8739e-01,5.6638e-01,-7.6564e+01,3.0528e+01,-3.5363e+01,-4.9315e-02,5.6638e-01,2.5000e+00,8.5036e+01,3.6343e-01
10234500,6.4407e-01,7.9832e-01,1.0962e+00,-2.0504e+01,-1.7246e+01,-2.3596e+02,7.0381e-01,1.0962e+00,2.3684e+00,5.1309e+01,8.0557e-01
10242000,4.6650e-01,5.6716e-01,7.9094e-01,-4.8694e+01,2.3474e+01,3.3906e+01,4.3665e-01,7.9094e-01,1.8261e+00,6.3204e+01,7.0621e-01
10244950,5.9575e-01,6.4651e-01,8.5179e-01,-3.8017e+01,2.3195e+00,8.0883e-01,5.6823e-01,8.5179e-01,2.0714e+00,3.9171e+01,8.0125e-01
10249300,5.1669e-01,5.3609e-01,7.6058e-01,-4.3931e+01,-9.4966e+00,5.6396e+01,4.2702e-01,7.6058e-01,2.1250e+00,6.2047e+01,7.6384e-01
10258500,8.4790e-02,3.1567e-01,5.6118e-01,-5.8401e+01,-8.4411e+01,-1.8078e+11,-7.3220e-02,5.6118e-01,2.4444e+00,9.8132e+01,2.9933e-01
10259000,3.1248e-01,6.8924e-01,7.8590e-01,-2.0924e+01,8.6318e+00,5.2501e+01,4.3696e-01,7.8590e-01,2.1111e+00,8.2401e+01,5.8215e-01
10259200,8.9007e-02,3.3140e-01,7.3048e-01,-4.9289e+01,-6.5521e+01,2.5708e+01,-3.3955e-03,7.3048e-01,2.0000e+00,9.6835e+01,3.0205e-01
10263500,4.4079e-01,6.5766e-01,1.0084e+00,-2.3719e+01,-3.2472e+01,4.5162e+01,5.2022e-01,1.0084e+00,2.1333e+00,8.2006e+01,6.6396e-01
10316500,7.5097e-01,8.4929e-01,1.0207e+00,-7.7521e+00,-4.9698e+01,3.1411e+01,7.9782e-01,1.0207e+00,1.4762e+00,4.0472e+01,8.6683e-01
10329500,1.4964e-01,1.0948e+00,1.2688e+00,1.4819e+01,1.6790e+01,-8.8254e+01,5.2785e-01,1.2688e+00,2.1176e+00,5.9559e+01,6.2358e-01
10336645,7.1617e-01,1.0751e+00,1.0987e+00,7.4015e+00,-6.9038e-01,-9.9392e+01,8.2163e-01,1.0987e+00,1.8889e+00,3.9549e+01,8.7184e-01
10336660,7.6945e-01,8.7638e-01,8.4927e-01,-8.9345e+00,2.5876e+01,-1.2178e+02,7.7153e-01,8.4927e-01,1.0000e+00,3.7570e+01,8.8086e-01
10343500,5.6959e-01,1.0486e+00,1.2588e+00,1.9142e+00,2.4313e+01,-7.9730e+02,6.7200e-01,1.2588e+00,1.2857e+00,5.1827e+01,8.0449e-01
10396000,4.8782e-01,7.5526e-01,1.0230e+00,-1.7636e+01,-3.7645e+01,3.9889e+01,6.1277e-01,1.0230e+00,2.1852e+00,6.9401e+01,7.0079e-01
11098000,4.1034e-01,9.7000e-01,6.9176e-01,-1.1966e+01,5.1733e+01,7.6613e+01,5.6833e-01,6.9176e-01,2.3684e+00,9.0660e+01,6.9930e-01
11124500,2.3888e-01,6.1061e-01,1.1622e+00,-3.5006e+01,-8.6166e+01,-5.9455e+11,3.4764e-01,1.1622e+00,2.5882e+00,9.4746e+01,5.0238e-01
11141280,3.4240e-01,7.1946e-01,9.6816e-01,-2.8516e+01,2.8317e+01,-6.3875e+00,5.0860e-01,9.6816e-01,2.4211e+00,9.0263e+01,5.9781e-01
11143000,7.0820e-01,8.7517e-01,7.4665e-01,-1.3624e+01,1.0911e+02,2.8537e+00,6.7977e-01,7.4665e-01,1.4500e+00,6.0796e+01,8.4908e-01
11148900,6.2488e-01,1.0312e+00,8.3808e-01,1.4393e+01,-1.9857e+01,-0.0000e+00,7.5531e-01,8.3808e-01,1.5115e+02,5.5922e+01,8.1921e-01
11151300,2.8577e-02,1.7663e-01,6.7005e-01,-7.5720e+01,-2.3152e+01,6.5099e+01,-2.0960e-01,6.7005e-01,2.3529e+00,9.6043e+01,1.7761e-01
11162500,5.1070e-01,8.9208e-01,7.8904e-01,-8.6778e+00,3.2386e+02,3.4889e+00,6.4405e-01,7.8904e-01,1.6500e+00,7.3330e+01,7.3438e-01
11176400,4.3269e-01,9.2117e-01,1.0038e+00,-3.6307e+00,-3.3798e+00,-8.1195e+10,6.8539e-01,1.0038e+00,1.8125e+00,9.8135e+01,6.9545e-01
11180500,2.8083e-01,9.3532e-01,1.0444e+00,-4.8321e+00,-4.3623e+01,-4.3007e+11,6.0987e-01,1.0444e+00,2.0556e+00,8.7491e+01,6.1784e-01
11180960,4.6044e-01,9.6557e-01,7.9641e-01,8.9281e+00,-4.0926e+01,-0.0000e+00,6.5378e-01,7.9641e-01,8.0000e+00,7.6535e+01,7.2209e-01
11224500,5.4323e-02,2.4403e-01,9.4104e-01,-6.8091e+01,-8.3352e+01,-2.3108e+11,-7.8204e-02,9.4104e-01,2.8333e+00,9.6923e+01,2.3348e-01
11230500,4.7304e-01,9.1274e-01,9.5543e-01,7.2253e+00,-5.3282e+01,-8.6190e+02,6.9952e-01,9.5543e-01,2.3043e+00,3.9633e+01,7.1595e-01
11237500,6.3504e-01,7.6695e-01,9.8425e-01,-1.3636e+01,-5.1833e+01,5.1169e+01,6.9087e-01,9.8425e-01,2.0800e+00,6.1899e+01,7.9751e-01
11253310,6.3400e-02,2.0599e-01,7.5495e-01,-7.4871e+01,-8.4002e+01,-2.3946e+11,-1.1178e-01,7.5495e-01,2.3529e+00,9.6453e+01,2.6139e-01
11264500,6.4062e-01,8.6924e-01,9.6718e-01,-1.4109e+00,-2.8722e+01,5.4041e+01,7.6158e-01,9.6718e-01,1.6296e+00,4.2570e+01,8.0335e-01
11266500,6.9542e-01,9.0696e-01,8.9554e-01,8.2769e-01,-1.7683e+01,2.3317e+01,7.8683e-01,8.9554e-01,1.8077e+00,4.8937e+01,8.3915e-01
11274500,2.2548e-01,1.1212e+00,1.4106e+00,2.6939e+01,1.1719e+00,-3.2426e+10,4.5522e-01,1.4106e+00,1.8462e+00,7.6565e+01,6.6312e-01
11274630,1.8977e-01,5.6535e-01,7.1531e-01,-3.7437e+01,-6.5254e+01,-4.0530e+11,2.4599e-01,7.1531e-01,2.3750e+00,9.6463e+01,4.5360e-01
11284400,8.5561e-02,7.9176e-01,1.1584e+00,-2.3864e+01,-6.3009e+01,-1.5251e+12,3.9147e-01,1.1584e+00,8.4737e+00,8.7838e+01,4.5059e-01
11381500,3.6056e-01,9.9064e-01,1.0192e+00,-7.7429e+00,2.8216e+01,-1.0212e+02,6.7668e-01,1.0192e+00,1.7407e+00,6.6967e+01,6.7739e-01
11383500,4.0482e-01,1.1457e+00,1.1892e+00,5.8362e+00,5.2146e+01,-8.1824e+02,6.5703e-01,1.1892e+00,1.9600e+00,6.7822e+01,7.5385e-01
11451100,7.1944e-01,9.0039e-01,7.8039e-01,-1.0164e+01,2.8114e+02,9.3395e+01,7.1744e-01,7.8039e-01,7.9167e-01,4.5783e+01,8.5273e-01
11468500,7.5604e-01,1.0554e+00,1.0285e+00,9.0443e+00,2.2302e+02,-3.2664e+02,8.7003e-01,1.0285e+00,9.5833e-01,4.2274e+01,8.8593e-01
11473900,5.6033e-01,1.0198e+00,9.9745e-01,1.1222e+01,-7.6297e+00,6.6485e+01,7.8370e-01,9.9745e-01,1.6071e+00,6.3433e+01,7.8462e-01
11475560,7.3423e-01,8.9240e-01,1.0769e+00,-4.4322e+00,2.5792e+01,6.1880e-01,8.0608e-01,1.0769e+00,1.1111e+00,4.7211e+01,8.5820e-01
11476600,7.3225e-01,7.8042e-01,8.9961e-01,-2.2350e+01,4.5753e+01,-3.7115e+01,7.2119e-01,8.9961e-01,1.0870e+00,5.3679e+01,8.6056e-01
11478500,7.1443e-01,1.0764e+00,1.1124e+00,2.6573e+00,1.0162e+02,-4.2242e+02,8.1276e-01,1.1124e+00,5.8621e-01,4.0059e+01,8.7121e-01
11480390,5.2111e-01,1.0813e+00,1.0461e+00,8.5111e+00,6.6330e+01,-7.8592e+00,7.6259e-01,1.0461e+00,1.5926e+00,5.5628e+01,7.8178e-01
11481200,7.1529e-01,1.0652e+00,1.0484e+00,8.0888e-01,1.7179e+02,-3.2484e+02,8.4554e-01,1.0484e+00,6.5714e-01,4.5480e+01,8.6861e-01
11482500,7.6581e-01,1.0132e+00,1.0829e+00,1.1261e+00,2.8900e+01,2.0731e+01,8.5805e-01,1.0829e+00,9.3333e-01,3.8899e+01,8.8554e-01
11522500,6.2382e-01,9.6549e-01,1.0600e+00,-2.6173e+00,-2.1076e+01,1.8560e+01,7.9476e-01,1.0600e+00,1.5938e+00,5.3254e+01,8.0678e-01
11523200,5.4810e-01,8.5830e-01,8.9658e-01,-1.0020e+01,-2.5196e+01,-5.6320e+02,6.9541e-01,8.9658e-01,1.6129e+00,5.3446e+01,7.5100e-01
11528700,3.9686e-01,1.0762e+00,1.2264e+00,9.3347e+00,-3.1345e+00,-5.2400e+02,6.3796e-01,1.2264e+00,1.8846e+00,5.8934e+01,7.2792e-01
11532500,8.2422e-01,9.3766e-01,8.1542e-01,-1.2296e+01,1.3430e+02,-8.8762e+02,7.8724e-01,8.1542e-01,3.1429e-01,2.8650e+01,9.1449e-01
12010000,8.3351e-01,8.3389e-01,8.9220e-01,-2.2505e+01,1.9739e+01,-3.8247e+02,7.8634e-01,8.9220e-01,3.0556e-01,3.1256e+01,9.1976e-01
12013500,8.4553e-01,9.9256e-01,1.1266e+00,-3.6176e+00,2.9808e+00,-1.4354e+02,8.5295e-01,1.1266e+00,4.8485e-01,2.9468e+01,9.2552e-01
12020000,7.4153e-01,9.0943e-01,1.1928e+00,-1.6175e+01,-4.1323e+00,-1.4072e+02,7.5016e-01,1.1928e+00,5.4839e-01,4.0981e+01,8.6942e-01
12025700,8.0075e-01,9.3644e-01,8.4670e-01,-1.1671e+01,5.7738e+01,-5.5399e+02,8.0754e-01,8.4670e-01,6.0000e-01,3.8551e+01,9.0254e-01
12035000,8.7603e-01,9.0141e-01,9.2266e-01,-1.5748e+01,1.3520e+01,-1.1979e+02,8.6033e-01,9.2266e-01,3.6111e-01,2.9432e+01,9.3832e-01
12040500,7.9519e-01,8.2742e-01,8.9970e-01,-2.8472e+01,4.6688e+01,-2.8632e+02,7.7546e-01,8.9970e-01,1.1905e-01,2.8309e+01,8.9718e-01
12041200,6.3467e-01,9.5155e-01,9.2885e-01,-2.2734e+01,9.3022e+01,-2.1204e+02,7.9268e-01,9.2885e-01,5.2381e-01,3.7793e+01,8.1140e-01
12048000,-1.8019e-01,5.8403e-01,1.1674e+00,-3.8978e+01,-3.9676e+01,-4.3894e+01,5.7076e-02,1.1674e+00,1.9048e+00,6.3226e+01,1.7052e-01
12054000,3.4678e-01,9.5587e-01,1.0063e+00,-1.0068e+01,2.9785e+01,-4.9799e+02,6.5645e-01,1.0063e+00,9.0698e-01,4.5389e+01,6.5935e-01
12056500,5.3396e-01,9.0160e-01,9.0654e-01,-1.9077e+01,4.8917e+01,-3.5033e+02,7.1607e-01,9.0654e-01,6.5854e-01,3.7657e+01,7.5060e-01
12073500,1.5206e-01,1.2772e+00,1.3331e+00,1.7196e+01,1.3431e+02,-5.2206e+02,4.8418e-01,1.3331e+00,1.6000e+00,4.7877e+01,7.2024e-01
12082500,4.6225e-01,1.0919e+00,1.0649e+00,1.2697e+00,3.3377e+01,-8.2159e+01,7.3513e-01,1.0649e+00,1.3659e+00,4.1844e+01,7.6019e-01
12092000,2.0650e-01,1.0239e+00,9.4993e-01,-3.2328e+00,-2.2171e+01,-6.9979e+02,6.1112e-01,9.4993e-01,1.2045e+00,5.1066e+01,6.1510e-01
12114500,7.4430e-01,1.0460e+00,1.0196e+00,-1.9759e+00,3.1639e+01,-2.7094e+02,8.6899e-01,1.0196e+00,5.4762e-01,3.1710e+01,8.7893e-01
